medallion, hack_license, vendor_id, pickup_datetime, payment_type, fare_amount, surcharge, mta_tax, tip_amount, tolls_amount, total_amount
2013004885,2013004882,VTS,2013-01-01 00:16:00,CSH,12,0.5,0.5,0,0,13
2013004886,2013004883,VTS,2013-01-01 00:16:00,CSH,11,0.5,0.5,0,0,12
2013001843,2013001840,VTS,2013-01-01 00:16:00,CSH,11.5,0.5,0.5,0,0,12.5
2013004887,2013004884,VTS,2013-01-01 00:16:00,CRD,29.5,0.5,0.5,6,0,36.5
2013004888,2013004885,VTS,2013-01-01 00:16:00,CSH,3.5,0.5,0.5,0,0,4.5
2013001844,2013001841,VTS,2013-01-01 00:16:00,CRD,14.5,0.5,0.5,3,0,18.5
2013001180,2013001177,VTS,2013-01-01 00:16:00,CRD,8,0.5,0.5,2.12,0,11.12
2013004889,2013004886,VTS,2013-01-01 00:16:00,CSH,51,0.5,0.5,0,4.8,56.8
2013004890,2013004887,VTS,2013-01-01 00:16:00,CSH,6.5,0.5,0.5,0,0,7.5
2013004891,2013004888,VTS,2013-01-01 00:16:00,CSH,13,0.5,0.5,0,0,14
2013000050,2013000050,VTS,2013-01-01 00:16:00,CRD,8,0.5,0.5,2.12,0,11.12
2013004892,2013004889,VTS,2013-01-01 00:16:00,CSH,7.5,0.5,0.5,0,0,8.5
2013004893,2013004890,VTS,2013-01-01 00:16:00,CRD,8.5,0.5,0.5,2.25,0,11.75
2013000650,2013000647,VTS,2013-01-01 00:16:00,CSH,12.5,0.5,0.5,0,0,13.5
2013000886,2013000883,VTS,2013-01-01 00:16:00,CSH,17.5,0.5,0.5,0,0,18.5
2013004894,2013004891,VTS,2013-01-01 00:16:00,CRD,20,0.5,0.5,4.1,0,25.1
2013004895,2013004892,VTS,2013-01-01 00:16:00,CRD,15.5,0.5,0.5,4.8,0,21.3
2013004896,2013004893,VTS,2013-01-01 00:16:00,CRD,13.5,0.5,0.5,2,0,16.5
2013004897,2013004894,VTS,2013-01-01 00:16:00,CSH,12,0.5,0.5,0,0,13
2013004898,2013004895,VTS,2013-01-01 00:16:00,CRD,11.5,0.5,0.5,0,0,12.5
2013002609,2013002606,VTS,2013-01-01 00:16:00,CRD,8,0.5,0.5,2.55,0,11.55
2013004899,2013004896,VTS,2013-01-01 00:16:00,CSH,17,0.5,0.5,0,0,18
2013004900,2013004897,VTS,2013-01-01 00:16:00,CRD,14.5,0.5,0.5,1,0,16.5
2013004901,2013004898,VTS,2013-01-01 00:16:00,CRD,7.5,0.5,0.5,1.6,0,10.1
2013004902,2013004899,VTS,2013-01-01 00:16:00,CRD,15.5,0.5,0.5,3.2,0,19.7
2013001858,2013001855,VTS,2013-01-01 00:16:00,CSH,4,0.5,0.5,0,0,5
2013000655,2013000652,VTS,2013-01-01 00:16:00,CSH,7.5,0.5,0.5,0,0,8.5
2013004903,2013004900,VTS,2013-01-01 00:16:00,CRD,14,0.5,0.5,4.35,0,19.35
2013004904,2013004901,VTS,2013-01-01 00:16:00,CSH,8,0.5,0.5,0,0,9
2013004905,2013004902,VTS,2013-01-01 00:16:00,CSH,5,0.5,0.5,0,0,6
2013004906,2013004903,VTS,2013-01-01 00:16:00,CSH,8.5,0.5,0.5,0,0,9.5
2013004907,2013004904,VTS,2013-01-01 00:16:00,CRD,17,0.5,0.5,3.5,0,21.5
2013003009,2013003006,VTS,2013-01-01 00:16:00,CRD,17,0.5,0.5,1,0,19
2013004908,2013004905,VTS,2013-01-01 00:16:00,CSH,18,0.5,0.5,0,0,19
2013001537,2013001534,VTS,2013-01-01 00:16:00,CRD,17.5,0.5,0.5,3.6,0,22.1
2013000295,2013000295,VTS,2013-01-01 00:16:00,CSH,10,0.5,0.5,0,0,11
2013004909,2013004906,VTS,2013-01-01 00:16:00,CSH,5.5,0.5,0.5,0,0,6.5
2013004910,2013004907,VTS,2013-01-01 00:16:00,CRD,10.5,0.5,0.5,2.2,0,13.7
2013004911,2013004908,CMT,2013-01-01 00:16:00,CSH,6,0.5,0.5,0,0,7
2013001207,2013001204,VTS,2013-01-01 00:16:00,CSH,17,0.5,0.5,0,0,18
2013000465,2013000463,VTS,2013-01-01 00:16:00,CSH,5,0.5,0.5,0,0,6
2013000056,2013000056,VTS,2013-01-01 00:16:00,CSH,3.5,0.5,0.5,0,0,4.5
2013004912,2013004909,VTS,2013-01-01 00:16:00,CRD,8,0.5,0.5,2.12,0,11.12
2013001550,2013001547,VTS,2013-01-01 00:16:00,CSH,20,0.5,0.5,0,0,21
2013004913,2013004910,VTS,2013-01-01 00:16:00,CSH,5.5,0.5,0.5,0,0,6.5
2013001210,2013001207,VTS,2013-01-01 00:16:00,CSH,7,0.5,0.5,0,0,8
2013004914,2013004911,VTS,2013-01-01 00:16:00,CSH,13.5,0.5,0.5,0,0,14.5
2013002628,2013002625,VTS,2013-01-01 00:16:00,CRD,23,0.5,0.5,4,0,28
2013002245,2013002242,VTS,2013-01-01 00:16:00,CSH,10.5,0.5,0.5,0,0,11.5
2013001938,2013001935,CMT,2013-01-01 00:16:00,CRD,6,0.5,0.5,0.5,0,7.5
2013004915,2013004912,CMT,2013-01-01 00:16:00,CSH,9.5,0.5,0.5,0,0,10.5
2013002630,2013002627,VTS,2013-01-01 00:16:00,CRD,33,0.5,0.5,1,0,35
2013004916,2013004913,VTS,2013-01-01 00:16:00,CSH,11.5,0.5,0.5,0,0,12.5
2013004917,2013004914,VTS,2013-01-01 00:16:00,CSH,5,0.5,0.5,0,0,6
2013004918,2013004915,VTS,2013-01-01 00:16:00,CRD,11.5,0.5,0.5,2,0,14.5
2013004919,2013004916,VTS,2013-01-01 00:16:00,CSH,52,0,0.5,0,4.8,57.3
2013004920,2013004917,VTS,2013-01-01 00:16:00,CRD,5.5,0.5,0.5,1.2,0,7.7
2013001050,2013001047,CMT,2013-01-01 00:16:01,CRD,5,0.5,0.5,1.8,0,7.8
2013004921,2013004918,CMT,2013-01-01 00:16:01,CRD,7.5,0.5,0.5,2.55,0,11.05
2013004922,2013004919,CMT,2013-01-01 00:16:01,CSH,13.5,0.5,0.5,0,0,14.5
2013004923,2013004920,CMT,2013-01-01 00:16:02,CSH,13.5,0.5,0.5,0,0,14.5
2013004924,2013004921,CMT,2013-01-01 00:16:02,CSH,7.5,0.5,0.5,0,0,8.5
2013004925,2013004922,CMT,2013-01-01 00:16:02,CSH,8.5,0.5,0.5,0,0,9.5
2013004926,2013004923,CMT,2013-01-01 00:16:02,CSH,8,0.5,0.5,0,0,9
2013002289,2013002286,CMT,2013-01-01 00:16:02,CRD,10,0.5,0.5,2.2,0,13.2
2013004927,2013004924,CMT,2013-01-01 00:16:02,CRD,5,0.5,0.5,1.2,0,7.2
2013004928,2013004925,CMT,2013-01-01 00:16:02,CRD,17,0.5,0.5,5.4,0,23.4
2013004929,2013004926,CMT,2013-01-01 00:16:03,CSH,7.5,0.5,0.5,0,0,8.5
2013004930,2013004927,CMT,2013-01-01 00:16:03,CSH,19.5,0.5,0.5,0,0,20.5
2013004931,2013004928,CMT,2013-01-01 00:16:03,CSH,18.5,0.5,0.5,0,0,19.5
2013004932,2013004929,CMT,2013-01-01 00:16:03,CRD,4,0.5,0.5,1,0,6
2013004933,2013004930,CMT,2013-01-01 00:16:03,CRD,4.5,0.5,0.5,1.37,0,6.87
2013004934,2013004931,CMT,2013-01-01 00:16:03,CSH,4.5,0.5,0.5,0,0,5.5
2013004935,2013004932,CMT,2013-01-01 00:16:04,CRD,6,0.5,0.5,1.4,0,8.4
2013004936,2013004933,CMT,2013-01-01 00:16:04,CRD,14.5,0.5,0.5,3.1,0,18.6
2013004937,2013004934,CMT,2013-01-01 00:16:04,CSH,5.5,0.5,0.5,0,0,6.5
2013000778,2013000775,CMT,2013-01-01 00:16:04,CRD,8.5,0.5,0.5,1.9,0,11.4
2013002777,2013002774,CMT,2013-01-01 00:16:05,CRD,5.5,0.5,0.5,1.62,0,8.12
2013004938,2013004935,CMT,2013-01-01 00:16:05,CRD,9.5,0.5,0.5,2.1,0,12.6
2013001248,2013001245,CMT,2013-01-01 00:16:06,CSH,7.5,0.5,0.5,0,0,8.5
2013004939,2013004936,CMT,2013-01-01 00:16:06,CSH,8.5,0.5,0.5,0,0,9.5
2013004940,2013004937,CMT,2013-01-01 00:16:06,CSH,8.5,0.5,0.5,0,0,9.5
2013004941,2013004938,CMT,2013-01-01 00:16:07,CRD,21.5,0.5,0.5,5.62,0,28.12
2013003077,2013003074,CMT,2013-01-01 00:16:07,CRD,5.5,0.5,0.5,1,0,7.5
2013004942,2013004939,CMT,2013-01-01 00:16:07,NOC,27.5,0.5,0.5,0,0,28.5
2013004943,2013004940,CMT,2013-01-01 00:16:07,CRD,10,0.5,0.5,2.75,0,13.75
2013004944,2013004941,CMT,2013-01-01 00:16:08,CSH,14,0.5,0.5,0,0,15
2013004945,2013004942,CMT,2013-01-01 00:16:08,CSH,9.5,0.5,0.5,0,0,10.5
2013002065,2013002062,CMT,2013-01-01 00:16:09,CSH,6,0.5,0.5,0,0,7
2013004946,2013004943,CMT,2013-01-01 00:16:09,CSH,5,0.5,0.5,0,0,6
2013004947,2013004944,CMT,2013-01-01 00:16:09,CSH,4.5,0.5,0.5,0,0,5.5
2013000075,2013000075,CMT,2013-01-01 00:16:09,CRD,9.5,0.5,0.5,0,0,10.5
2013004948,2013004945,CMT,2013-01-01 00:16:09,CSH,20,0.5,0.5,0,0,21
2013001690,2013001687,CMT,2013-01-01 00:16:10,CSH,26.5,0.5,0.5,0,0,27.5
2013004949,2013004946,CMT,2013-01-01 00:16:10,CRD,8.5,0.5,0.5,1.9,0,11.4
2013004950,2013004947,CMT,2013-01-01 00:16:10,CSH,26,0.5,0.5,0,0,27
2013004951,2013004948,CMT,2013-01-01 00:16:10,CRD,13.5,0.5,0.5,1.5,0,16
2013004952,2013004949,CMT,2013-01-01 00:16:10,CSH,13,0.5,0.5,0,0,14
2013004953,2013004950,CMT,2013-01-01 00:16:10,CRD,5.5,0.5,0.5,1.3,0,7.8
2013004954,2013004951,CMT,2013-01-01 00:16:11,CSH,5.5,0.5,0.5,0,0,6.5
2013004955,2013004952,CMT,2013-01-01 00:16:11,CRD,6.5,0.5,0.5,1.5,0,9
2013004956,2013004953,CMT,2013-01-01 00:16:11,CRD,12.5,0.5,0.5,4.05,0,17.55
2013004957,2013004954,CMT,2013-01-01 00:16:12,CSH,8.5,0.5,0.5,0,0,9.5
2013002371,2013002368,CMT,2013-01-01 00:16:12,CRD,13.5,0.5,0.5,2.9,0,17.4
2013004958,2013004955,CMT,2013-01-01 00:16:12,CRD,6,0.5,0.5,1.4,0,8.4
2013004959,2013004956,CMT,2013-01-01 00:16:12,CSH,3.5,0.5,0.5,0,0,4.5
2013004960,2013004957,CMT,2013-01-01 00:16:13,CRD,8,0.5,0.5,1.5,0,10.5
2013003192,2013003189,CMT,2013-01-01 00:16:13,CRD,12,0.5,0.5,2.6,0,15.6
2013004961,2013004958,CMT,2013-01-01 00:16:13,CSH,7,0.5,0.5,0,0,8
2013004962,2013004959,CMT,2013-01-01 00:16:13,CSH,6,0.5,0.5,0,0,7
2013004963,2013004960,CMT,2013-01-01 00:16:14,CSH,14.5,0.5,0.5,0,0,15.5
2013003584,2013003580,CMT,2013-01-01 00:16:14,CSH,7.5,0.5,0.5,0,0,8.5
2013002327,2013002324,CMT,2013-01-01 00:16:14,CRD,8,0.5,0.5,1,0,10
2013004964,2013004961,CMT,2013-01-01 00:16:14,CRD,14.5,0.5,0.5,3.1,0,18.6
2013004965,2013004962,CMT,2013-01-01 00:16:14,CRD,27,0.5,0.5,5.6,0,33.6
2013004966,2013004963,CMT,2013-01-01 00:16:14,CSH,11,0.5,0.5,0,0,12
2013004967,2013004964,CMT,2013-01-01 00:16:15,CSH,15.5,0.5,0.5,0,0,16.5
2013001961,2013001958,CMT,2013-01-01 00:16:15,CSH,6.5,0.5,0.5,0,0,7.5
2013000212,2013000212,CMT,2013-01-01 00:16:15,CSH,15.5,0.5,0.5,0,0,16.5
2013000101,2013000101,CMT,2013-01-01 00:16:15,CRD,23,0.5,0.5,5,0,29
2013004968,2013004965,CMT,2013-01-01 00:16:15,CRD,23.5,0.5,0.5,4.9,0,29.4
2013004969,2013004966,CMT,2013-01-01 00:16:15,CRD,7.5,0.5,0.5,0.85,0,9.35
2013000511,2013000509,CMT,2013-01-01 00:16:15,CSH,21.5,0.5,0.5,0,0,22.5
2013004970,2013004967,CMT,2013-01-01 00:16:16,CRD,6.5,0.5,0.5,1.5,0,9
2013001279,2013001276,CMT,2013-01-01 00:16:16,CRD,6,0.5,0.5,1.4,0,8.4
2013004971,2013004968,CMT,2013-01-01 00:16:16,CRD,7.5,0.5,0.5,1.7,0,10.2
2013004972,2013004969,CMT,2013-01-01 00:16:16,CRD,9.5,0.5,0.5,1.5,0,12
2013004973,2013004970,CMT,2013-01-01 00:16:16,CSH,8,0.5,0.5,0,0,9
2013004974,2013004971,CMT,2013-01-01 00:16:16,CSH,17,0.5,0.5,0,0,18
2013000497,2013000495,CMT,2013-01-01 00:16:16,CRD,13,0.5,0.5,2.8,0,16.8
2013001974,2013001971,CMT,2013-01-01 00:16:17,CSH,6.5,0.5,0.5,0,0,7.5
2013004975,2013004972,CMT,2013-01-01 00:16:17,CRD,9,0.5,0.5,1,0,11
2013004976,2013004973,CMT,2013-01-01 00:16:17,CRD,12,0.5,0.5,3,0,16
2013004977,2013004974,CMT,2013-01-01 00:16:17,CSH,7.5,0.5,0.5,0,0,8.5
2013001592,2013001589,CMT,2013-01-01 00:16:17,CSH,4.5,0.5,0.5,0,0,5.5
2013001570,2013001567,CMT,2013-01-01 00:16:18,CSH,7,0.5,0.5,0,0,8
2013002308,2013002305,CMT,2013-01-01 00:16:18,CSH,31,0.5,0.5,0,0,32
2013004978,2013004975,CMT,2013-01-01 00:16:18,CRD,15.5,0.5,0.5,3.3,0,19.8
2013004979,2013004976,CMT,2013-01-01 00:16:18,CSH,5,0.5,0.5,0,0,6
2013004980,2013004977,CMT,2013-01-01 00:16:18,CRD,7,0.5,0.5,1.6,0,9.6
2013004981,2013004978,CMT,2013-01-01 00:16:19,CSH,5.5,0.5,0.5,0,0,6.5
2013004982,2013004979,CMT,2013-01-01 00:16:19,CSH,3.5,0.5,0.5,0,0,4.5
2013004983,2013004980,CMT,2013-01-01 00:16:19,CSH,11,0.5,0.5,0,0,12
2013000555,2013000553,CMT,2013-01-01 00:16:19,CSH,12.5,0.5,0.5,0,0,13.5
2013004984,2013004981,CMT,2013-01-01 00:16:20,CSH,9.5,0.5,0.5,0,0,10.5
2013004985,2013004982,CMT,2013-01-01 00:16:20,CRD,56,0.5,0.5,10,0,67
2013004986,2013004983,CMT,2013-01-01 00:16:20,CSH,11,0.5,0.5,0,0,12
2013004987,2013004984,CMT,2013-01-01 00:16:20,NOC,4.5,0.5,0.5,0,0,5.5
2013001240,2013001237,CMT,2013-01-01 00:16:20,CSH,16.5,0.5,0.5,0,0,17.5
2013004988,2013004985,CMT,2013-01-01 00:16:20,CSH,7,0.5,0.5,0,0,8
2013004989,2013004986,CMT,2013-01-01 00:16:21,CSH,26.5,0.5,0.5,0,0,27.5
2013004990,2013004987,CMT,2013-01-01 00:16:21,CSH,8,0.5,0.5,0,0,9
2013004991,2013004988,CMT,2013-01-01 00:16:21,CSH,10,0.5,0.5,0,0,11
2013000513,2013000511,CMT,2013-01-01 00:16:22,CSH,6.5,0.5,0.5,0,0,7.5
2013004992,2013004989,CMT,2013-01-01 00:16:22,CSH,8,0.5,0.5,0,0,9
2013004993,2013004990,CMT,2013-01-01 00:16:22,CSH,16.5,0.5,0.5,0,0,17.5
2013000723,2013000720,CMT,2013-01-01 00:16:22,CSH,9,0.5,0.5,0,0,10
2013004994,2013004991,CMT,2013-01-01 00:16:22,CSH,5,0.5,0.5,0,0,6
2013002362,2013002359,CMT,2013-01-01 00:16:22,CRD,23,0.5,0.5,4,0,28
2013004995,2013004992,CMT,2013-01-01 00:16:23,CRD,6,0.5,0.5,2.1,0,9.1
2013004996,2013004993,CMT,2013-01-01 00:16:23,CSH,4.5,0.5,0.5,0,0,5.5
2013001321,2013001318,CMT,2013-01-01 00:16:23,CRD,9.5,0.5,0.5,2.1,0,12.6
2013004997,2013004994,CMT,2013-01-01 00:16:23,CSH,15,0.5,0.5,0,0,16
2013004998,2013004995,CMT,2013-01-01 00:16:23,CRD,5.5,0.5,0.5,1,0,7.5
2013004999,2013004996,CMT,2013-01-01 00:16:23,CSH,7.5,0.5,0.5,0,0,8.5
2013000495,2013000493,CMT,2013-01-01 00:16:23,CRD,5,0.5,0.5,1.5,0,7.5
2013005000,2013004997,CMT,2013-01-01 00:16:24,CRD,10.5,0.5,0.5,1.25,0,12.75
2013005001,2013004998,CMT,2013-01-01 00:16:25,CRD,10,0.5,0.5,2,0,13
2013005002,2013004999,CMT,2013-01-01 00:16:25,CSH,17,0.5,0.5,0,0,18
2013005003,2013005000,CMT,2013-01-01 00:16:26,CSH,6,0.5,0.5,0,0,7
2013000322,2013000322,CMT,2013-01-01 00:16:26,CRD,18.5,0.5,0.5,1.5,0,21
2013005004,2013005001,CMT,2013-01-01 00:16:26,CRD,16,0.5,0.5,2,0,19
2013005005,2013005002,CMT,2013-01-01 00:16:26,CSH,5,0.5,0.5,0,0,6
2013002261,2013002258,CMT,2013-01-01 00:16:26,CSH,18.5,0.5,0.5,0,0,19.5
2013005006,2013005003,CMT,2013-01-01 00:16:26,CSH,7.5,0.5,0.5,0,0,8.5
2013005007,2013005004,CMT,2013-01-01 00:16:27,CSH,6,0.5,0.5,0,0,7
2013000484,2013000482,CMT,2013-01-01 00:16:27,CSH,13,0.5,0.5,0,0,14
2013005008,2013005005,CMT,2013-01-01 00:16:28,CRD,20,0.5,0.5,5,0,26
2013000210,2013000210,CMT,2013-01-01 00:16:29,CSH,6,0.5,0.5,0,0,7
2013001701,2013001698,CMT,2013-01-01 00:16:29,CSH,8,0.5,0.5,0,0,9
2013002055,2013002052,CMT,2013-01-01 00:16:29,CSH,19.5,0.5,0.5,0,0,20.5
2013005009,2013005006,CMT,2013-01-01 00:16:29,CSH,7.5,0.5,0.5,0,0,8.5
2013000328,2013000328,CMT,2013-01-01 00:16:29,CSH,11.5,0.5,0.5,0,0,12.5
2013001988,2013001985,CMT,2013-01-01 00:16:29,CSH,6,0.5,0.5,0,0,7
2013005010,2013005007,CMT,2013-01-01 00:16:30,CSH,14.5,0.5,0.5,0,0,15.5
2013005011,2013005008,CMT,2013-01-01 00:16:30,CSH,17.5,0.5,0.5,0,0,18.5
2013005012,2013005009,CMT,2013-01-01 00:16:30,CSH,13.5,0.5,0.5,0,0,14.5
2013001589,2013001586,CMT,2013-01-01 00:16:30,CSH,7.5,0.5,0.5,0,0,8.5
2013005013,2013005010,CMT,2013-01-01 00:16:31,CSH,9.5,0.5,0.5,0,0,10.5
2013005014,2013005011,CMT,2013-01-01 00:16:31,CSH,4.5,0.5,0.5,0,0,5.5
2013005015,2013005012,CMT,2013-01-01 00:16:31,CSH,21.5,0.5,0.5,0,0,22.5
2013005016,2013005013,CMT,2013-01-01 00:16:32,CRD,37,0.5,0.5,5,0,43
2013005017,2013005014,CMT,2013-01-01 00:16:32,CSH,4,0.5,0.5,0,0,5
2013005018,2013005015,CMT,2013-01-01 00:16:32,CSH,18,0.5,0.5,0,0,19
2013005019,2013005016,CMT,2013-01-01 00:16:32,CRD,10.5,0.5,0.5,4,0,15.5
2013005020,2013005017,CMT,2013-01-01 00:16:32,CRD,10.5,0.5,0.5,2.87,0,14.37
2013005021,2013005018,CMT,2013-01-01 00:16:32,CSH,5.5,0.5,0.5,0,0,6.5
2013005022,2013005019,CMT,2013-01-01 00:16:32,CSH,7,0.5,0.5,0,0,8
2013005023,2013005020,CMT,2013-01-01 00:16:34,CSH,3,0.5,0.5,0,0,4
2013005024,2013005021,CMT,2013-01-01 00:16:34,CRD,7.5,0.5,0.5,1.7,0,10.2
2013001260,2013001257,CMT,2013-01-01 00:16:35,CSH,17,0.5,0.5,0,0,18
2013005025,2013005022,CMT,2013-01-01 00:16:35,CSH,8.5,0.5,0.5,0,0,9.5
2013005026,2013005023,CMT,2013-01-01 00:16:35,CRD,19.5,0.5,0.5,4.1,0,24.6
2013005027,2013005024,CMT,2013-01-01 00:16:36,CSH,7.5,0.5,0.5,0,0,8.5
2013005028,2013005025,CMT,2013-01-01 00:16:36,CRD,14,0.5,0.5,3,0,18
2013005029,2013005026,CMT,2013-01-01 00:16:36,CRD,13,0.5,0.5,2,0,16
2013000959,2013000956,CMT,2013-01-01 00:16:37,CRD,7.5,0.5,0.5,1.7,0,10.2
2013003124,2013003121,CMT,2013-01-01 00:16:37,CSH,5,0.5,0.5,0,0,6
2013005030,2013005027,CMT,2013-01-01 00:16:37,CRD,9.5,0.5,0.5,1.5,0,12
2013001250,2013001247,CMT,2013-01-01 00:16:37,CRD,20.5,0.5,0.5,1,0,22.5
2013005031,2013005028,CMT,2013-01-01 00:16:37,CRD,28,0.5,0.5,8.7,0,37.7
2013001252,2013001249,CMT,2013-01-01 00:16:37,CSH,5.5,0.5,0.5,0,0,6.5
2013000731,2013000728,CMT,2013-01-01 00:16:37,CRD,50,0,0,0,8.25,58.25
2013005032,2013005029,CMT,2013-01-01 00:16:37,CSH,9,0.5,0.5,0,0,10
2013005033,2013005030,CMT,2013-01-01 00:16:38,NOC,4.5,0.5,0.5,0,0,5.5
2013002011,2013002008,CMT,2013-01-01 00:16:38,CSH,10,0.5,0.5,0,0,11
2013005034,2013005031,CMT,2013-01-01 00:16:38,CSH,28,0.5,0.5,0,0,29
2013005035,2013005032,CMT,2013-01-01 00:16:38,CSH,18,0.5,0.5,0,0,19
2013005036,2013005033,CMT,2013-01-01 00:16:38,CRD,13,0.5,0.5,4,0,18
2013002732,2013002729,CMT,2013-01-01 00:16:39,CSH,8.5,0.5,0.5,0,0,9.5
2013001646,2013001643,CMT,2013-01-01 00:16:39,CSH,9,0.5,0.5,0,0,10
2013005037,2013005034,CMT,2013-01-01 00:16:39,CSH,19,0.5,0.5,0,0,20
2013005038,2013005035,CMT,2013-01-01 00:16:39,CSH,5.5,0.5,0.5,0,0,6.5
2013005039,2013005036,CMT,2013-01-01 00:16:40,CRD,7.5,0.5,0.5,2.55,0,11.05
2013005040,2013005037,CMT,2013-01-01 00:16:40,CRD,16,0.5,0.5,3.4,0,20.4
2013005041,2013005038,CMT,2013-01-01 00:16:40,CSH,18.5,0.5,0.5,0,0,19.5
2013000542,2013000540,CMT,2013-01-01 00:16:41,CSH,15.5,0.5,0.5,0,0,16.5
2013002398,2013002395,CMT,2013-01-01 00:16:41,CSH,4.5,0.5,0.5,0,0,5.5
2013005042,2013005039,CMT,2013-01-01 00:16:42,CSH,7,0.5,0.5,0,0,8
2013005043,2013005040,CMT,2013-01-01 00:16:42,CSH,6,0.5,0.5,0,0,7
2013005044,2013005041,CMT,2013-01-01 00:16:42,CSH,9.5,0.5,0.5,0,0,10.5
2013005045,2013005042,CMT,2013-01-01 00:16:42,CSH,5,0.5,0.5,0,0,6
2013000554,2013000552,CMT,2013-01-01 00:16:42,CSH,6.5,0.5,0.5,0,0,7.5
2013005046,2013005043,CMT,2013-01-01 00:16:43,CRD,4,0.5,0.5,1,0,6
2013005047,2013005044,CMT,2013-01-01 00:16:43,CSH,21,0.5,0.5,0,0,22
2013005048,2013005045,CMT,2013-01-01 00:16:43,CSH,5.5,0.5,0.5,0,0,6.5
2013005049,2013005046,CMT,2013-01-01 00:16:43,CRD,12.5,0.5,0.5,3.37,0,16.87
2013002263,2013002260,CMT,2013-01-01 00:16:44,CSH,8.5,0.5,0.5,0,0,9.5
2013005050,2013005047,CMT,2013-01-01 00:16:44,CRD,11.5,0.5,0.5,2,0,14.5
2013005051,2013005048,CMT,2013-01-01 00:16:44,CRD,8,0.5,0.5,1,0,10
2013003215,2013003212,CMT,2013-01-01 00:16:45,CSH,14,0.5,0.5,0,0,15
2013005052,2013005049,CMT,2013-01-01 00:16:45,CSH,14,0.5,0.5,0,0,15
2013005053,2013005050,CMT,2013-01-01 00:16:45,CSH,8,0.5,0.5,0,0,9
2013002058,2013002055,CMT,2013-01-01 00:16:46,CSH,26,0.5,0.5,0,0,27
2013005054,2013005051,CMT,2013-01-01 00:16:46,CSH,14,0.5,0.5,0,0,15
2013000342,2013000342,CMT,2013-01-01 00:16:46,CRD,6,0.5,0.5,1,0,8
2013000482,2013000480,CMT,2013-01-01 00:16:46,CSH,13.5,0.5,0.5,0,0,14.5
2013001920,2013001917,CMT,2013-01-01 00:16:46,CSH,6.5,0.5,0.5,0,0,7.5
2013005055,2013005052,CMT,2013-01-01 00:16:46,CSH,11.5,0.5,0.5,0,0,12.5
2013005056,2013005053,CMT,2013-01-01 00:16:47,CRD,17.5,0.5,0.5,1.59,0,20.09
2013005057,2013005054,CMT,2013-01-01 00:16:47,CSH,6.5,0.5,0.5,0,0,7.5
2013005058,2013005055,CMT,2013-01-01 00:16:47,CSH,17,0.5,0.5,0,0,18
2013005059,2013005056,CMT,2013-01-01 00:16:48,CSH,18.5,0.5,0.5,0,0,19.5
2013005060,2013005057,CMT,2013-01-01 00:16:48,CRD,8,0.5,0.5,2.25,0,11.25
2013002723,2013002720,CMT,2013-01-01 00:16:48,CSH,8,0.5,0.5,0,0,9
2013005061,2013005058,CMT,2013-01-01 00:16:49,CRD,6.5,0.5,0.5,2.25,0,9.75
2013005062,2013005059,CMT,2013-01-01 00:16:49,CSH,4.5,0.5,0.5,0,0,5.5
2013005063,2013005060,CMT,2013-01-01 00:16:49,CRD,33.5,0.5,0.5,0,0,34.5
2013003909,2013003906,CMT,2013-01-01 00:16:50,CSH,10,0.5,0.5,0,0,11
2013005064,2013005061,CMT,2013-01-01 00:16:50,CRD,15,0.5,0.5,3.2,0,19.2
2013005065,2013005062,CMT,2013-01-01 00:16:50,CRD,11.5,0.5,0.5,2.5,0,15
2013005066,2013005063,CMT,2013-01-01 00:16:50,DIS,2.5,0.5,0.5,0,0,3.5
2013005067,2013005064,CMT,2013-01-01 00:16:51,CRD,13.5,0.5,0.5,2.5,0,17
2013005068,2013005065,CMT,2013-01-01 00:16:51,CRD,4,0.5,0.5,1,0,6
2013005069,2013005066,CMT,2013-01-01 00:16:51,CSH,17,0.5,0.5,0,0,18
2013005070,2013005067,CMT,2013-01-01 00:16:51,CSH,11,0.5,0.5,0,0,12
2013005071,2013005068,CMT,2013-01-01 00:16:51,CRD,26,0.5,0.5,6.75,0,33.75
2013005072,2013005069,CMT,2013-01-01 00:16:52,CRD,19,0.5,0.5,4.96,4.8,29.76
2013005073,2013005070,CMT,2013-01-01 00:16:52,CRD,18,0.5,0.5,3.8,0,22.8
2013002302,2013002299,CMT,2013-01-01 00:16:52,CSH,5.5,0.5,0.5,0,0,6.5
2013005074,2013005071,CMT,2013-01-01 00:16:52,CSH,38,0.5,0.5,0,0,39
2013000209,2013000209,CMT,2013-01-01 00:16:52,CSH,20.5,0.5,0.5,0,0,21.5
2013005075,2013005072,CMT,2013-01-01 00:16:52,CRD,17,0.5,0.5,3.6,0,21.6
2013000365,2013000365,CMT,2013-01-01 00:16:52,CSH,4,0.5,0.5,0,0,5
2013005076,2013005073,CMT,2013-01-01 00:16:53,CSH,8,0.5,0.5,0,0,9
2013001237,2013001234,CMT,2013-01-01 00:16:53,CSH,12.5,0.5,0.5,0,0,13.5
2013005077,2013005074,CMT,2013-01-01 00:16:53,CSH,8,0.5,0.5,0,0,9
2013003895,2013003892,CMT,2013-01-01 00:16:53,CSH,36,0.5,0.5,0,0,37
2013000915,2013000912,CMT,2013-01-01 00:16:54,CSH,8,0.5,0.5,0,0,9
